prefix_length,gap_ms,scenario,trials,post_tool_mean_ms,post_tool_median_ms,post_tool_p95_ms,next_turn_mean_ms,exposed_mean_ms,handoff_mean_ms,full_prefix_hit_rate,mean_cached_tokens,mean_transfer_bytes,speedup_vs_reroute,speedup_vs_on_return,overhead_vs_sticky
32768,100.0,ttl,3,52.95780673623085,52.87570599466562,55.244309827685356,52.95780673623085,0.0,0.0,1,32772,0,24.03232378310644,2.4452749472129027,0.991316428120808
32768,100.0,tokencake-source,3,188.0344928552707,187.6797555014491,189.8169545456767,52.38231675078472,135.652176104486,236.48874213298163,1,32772,9664856064,6.768434551568502,0.688684273321708,3.5198149868481745
32768,100.0,symphony,3,5260.153655273219,5260.3720258921385,5264.347618445754,55.70638210823139,5204.447273164988,5305.59594091028,1,32772,9664856064,0.24195094701319508,0.024618367933345438,98.46474116430123
32768,100.0,shared-cas,3,5625.995744640629,5628.115624189377,5629.294951446354,56.13993760198355,5569.855807038645,5670.4983456681175,1,32772,9664856064,0.22621758282356666,0.023017507291008415,105.31293401137846
32768,100.0,on-return,3,129.496398071448,128.51520255208015,138.7141738086939,52.94655077159405,76.54984729985397,76.54165507604678,1,32772,4832428032,9.828066087414102,1.0,2.424041226444392
32768,100.0,agentshift,3,53.346095917125545,53.56729403138161,54.315606132149696,53.33623383194208,0.009862085183461508,100.6993285069863,1,32772,4832428032,23.857400179864033,2.4274765724679046,0.9985848077536666
32768,100.0,oracle,3,57.83225999524196,56.07822258025408,63.88148386031389,57.83225999524196,0.0,101.06919519603252,1,32772,4832428032,22.00673393073319,2.2391723595464206,1.0825612490748233
32768,500.0,sticky,3,53.62732211748759,52.75308806449175,56.103491224348545,53.62732211748759,0.0,0.0,1,32772,0,23.488754278427873,2.302225266440213,1.0
32768,500.0,reroute,3,1259.6389918277662,1263.7560702860355,1263.879998587072,1259.6389918277662,0.0,0.0,0,0,0,1.0,0.09801393633525224,23.488754278427873
32768,500.0,agentix,3,53.04899966965119,53.04324999451637,53.38516552001238,53.04899966965119,0.0,0.0,1,32772,0,23.74482081984278,2.327323356128042,0.9892158991909124
32768,500.0,ttl,3,55.05885990957419,53.19299455732107,58.86099301278591,55.05885990957419,0.0,0.0,1,32772,0,22.87804349557059,2.2423670986499875,1.0266941875067035
32768,500.0,tokencake-source,3,54.216776664058365,52.4311987683177,58.548735454678535,53.527405485510826,0.6893711785475413,499.5486478631695,1,32772,9664856064,23.233380317550523,2.2771950592970995,1.0109916834049515
32768,500.0,symphony,3,4868.8988061621785,4867.077903822064,4880.244783125818,54.509383315841355,4814.389422846337,5315.411897065739,1,32772,9664856064,0.2587112696270338,0.025357309910436363,90.79138420328574
32768,500.0,shared-cas,3,5241.041039737563,5237.360135652125,5251.15432869643,56.735738491018616,5184.305301246543,5684.8101221645875,1,32772,9664856064,0.24034137154759633,0.02355680388959331,97.73079901799696
32768,500.0,on-return,3,123.46217595040798,122.89519235491753,126.98670849204063,51.92460399121046,71.53757195919752,71.52794270465772,1,32772,4832428032,10.202630742015556,1.0,2.302225266440213
32768,500.0,agentshift,3,53.92029539992412,53.68018988519907,54.79060299694538,53.90754466255506,0.012750737369060516,500.85070480902993,1,32772,4832428032,23.361129283233467,2.2897162382864416,1.0054631346647271
32768,500.0,oracle,3,58.30822419375181,55.545748211443424,65.41606038808823,58.30822419375181,0.0,501.21963676065207,1,32772,4832428032,21.60311018291561,2.11740586611173,1.0872857694816316
