prefix_length,gap_ms,scenario,trials,post_tool_mean_ms,post_tool_median_ms,post_tool_p95_ms,next_turn_mean_ms,exposed_mean_ms,handoff_mean_ms,full_prefix_hit_rate,mean_cached_tokens,mean_transfer_bytes,speedup_vs_reroute,speedup_vs_on_return,overhead_vs_sticky
4096,100.0,tokencake-remote,3,632.0284443596998,626.9962210208178,649.3304735049605,46.45717547585567,585.5712688838443,686.0830675189694,1,4100,1209139200,0.21087615825649925,0.13956929725311834,14.712769178223745
4096,100.0,symphony,3,624.0429040044546,619.5029243826866,646.8890076503158,43.74194176246723,580.3009622419873,681.1929012959203,1,4100,1209139200,0.21357462668056187,0.14135529024881793,14.526876576302733
4096,100.0,on-return,3,88.21176582326491,89.10366613417864,92.41717122495174,43.22976836313804,44.98199746012688,44.97512709349394,1,4100,604569600,1.5109064988273253,1.0,2.0534508548520276
4096,100.0,agentshift,3,42.52870132525762,42.28081367909908,43.91701892018318,42.51937630275885,0.00932502249876658,100.9070308258136,1,4100,604569600,3.1338772664626564,2.0741702209203434,0.990010768711585
4096,100.0,oracle,3,56.01856547097365,49.240208230912685,70.53954247385263,42.983864434063435,13.034701036910215,47.65713773667812,1,4100,604569600,2.379206413710554,1.574688053534187,1.304036599657512
4096,250.0,sticky,3,43.99705212563276,43.12245827168226,45.85491959005594,43.99705212563276,0.0,0.0,1,4100,0,3.0559251448718174,1.9895265618470492,1.0
4096,250.0,reroute,3,134.4516978909572,134.7462572157383,134.85451973974705,134.4516978909572,0.0,0.0,0,0,0,1.0,0.6510390364717199,3.0559251448718174
4096,250.0,agentix,3,43.32077999909719,43.62976551055908,44.193314388394356,43.32077999909719,0.0,0.0,1,4100,0,3.103630587763175,2.0205846674214953,0.9846291491392539
4096,250.0,ttl,3,45.56052293628454,44.18183770030737,49.10855647176504,45.56052293628454,0.0,0.0,1,4100,0,2.9510569507506563,1.9212532737898793,1.035535808312505
4096,250.0,tokencake-source,3,43.936502498885,43.43547858297825,45.07662262767553,43.325177704294525,0.6113247945904732,251.01959705352783,1,4100,1209139200,3.0601365662724125,1.992268361577869,0.9986237799165529
4096,250.0,tokencake-remote,3,499.0642536431551,498.0024844408035,502.6127742603421,43.465083154539265,455.5991704886158,706.2440148244301,1,4100,1209139200,0.2694075901238439,0.1753948578923954,11.343129358259876
4096,250.0,symphony,3,502.53078527748585,507.60594476014376,520.1040869578719,48.63969919582208,453.8910860816638,704.2583605895439,1,4100,1209139200,0.26754917674688544,0.1741849582380942,11.421919446841997
4096,250.0,on-return,3,87.53330384691556,87.50638086348772,91.29967261105776,44.23787320653597,43.295430640379585,43.28444041311741,1,4100,604569600,1.5360062054334869,1.0,1.9895265618470492
4096,250.0,agentshift,3,44.42169393102328,44.62984763085842,45.09775619953871,44.410401955246925,0.011291975776354471,251.03674052904051,1,4100,604569600,3.026712535990409,1.9705080131080714,1.009651596751936
4096,250.0,oracle,3,48.57714412113031,45.60136143118143,54.854460060596466,42.573452927172184,6.003691193958123,43.128388933837414,1,4100,604569600,2.7677974966106085,1.801944215342209,1.1040999742987139
4096,500.0,sticky,3,42.98366419970989,43.16116310656071,43.790701776742935,42.98366419970989,0.0,0.0,1,4100,0,3.097910788347549,1.9427830509465134,1.0
4096,500.0,reroute,3,133.1595570469896,132.76139181107283,135.55058650672436,133.1595570469896,0.0,0.0,0,0,0,1.0,0.6271268553807547,3.097910788347549
4096,500.0,agentix,3,44.02580484747887,44.60060968995094,44.64085400104523,44.02580484747887,0.0,0.0,1,4100,0,3.0245797324614943,1.8967951764669415,1.0242450397650373
4096,500.0,ttl,3,43.34866193433603,43.50982699543238,43.921103700995445,43.34866193433603,0.0,0.0,1,4100,0,3.0718262364983238,1.9264247279712925,1.0084915453678005
4096,500.0,tokencake-source,3,45.15477394064268,44.32137496769428,48.007833771407604,44.24320751180252,0.9115664288401604,501.2665446847677,1,4100,1209139200,2.9489585580038975,1.8493711071291492,1.0505101131175187
4096,500.0,tokencake-remote,3,256.9621289148927,253.31913866102695,271.42892964184284,43.904396084447704,213.05773283044496,713.4390737240514,1,4100,1209139200,0.5182069342642036,0.3249814851216115,5.978134570403307
4096,500.0,symphony,3,245.17015554010868,244.43021975457668,249.70459379255772,43.33061880121628,201.8395367388924,702.4945269028345,1,4100,1209139200,0.5431311847628425,0.3406121519595451,5.703798410507855
4096,500.0,on-return,3,83.50793427477281,83.49575940519571,83.83700344711542,42.57676160583893,40.93117266893387,40.924600015083946,1,4100,604569600,1.5945737157004038,1.0,1.9427830509465134
4096,500.0,agentshift,3,43.50164749970039,43.576779775321484,43.95853355526924,43.49215359737476,0.009493902325630188,501.1620239044229,1,4100,604569600,3.061023310620746,1.9196499230367758,1.01205070134514
4096,500.0,oracle,3,51.422299506763615,49.72860310226679,55.65078929066658,43.35804625103871,8.064253255724907,42.38160699605942,1,4100,604569600,2.5895294128080564,1.623963437570289,1.196321915875908
16384,0.0,sticky,3,45.94997347642978,45.523080974817276,46.81748524308205,45.94997347642978,0.0,0.0,1,16388,0,11.352607125381864,2.2889403843422187,1.0
16384,0.0,reroute,3,521.6519962996244,525.2094492316246,526.548232883215,521.6519962996244,0.0,0.0,0,0,0,1.0,0.2016224431148212,11.352607125381864
16384,0.0,agentix,3,47.93391594042381,48.00654947757721,48.524112440645695,47.93391594042381,0.0,0.0,1,16388,0,10.882732738714196,2.194203162545205,1.0431761394815973
16384,0.0,ttl,3,46.08795574555794,46.08470853418112,46.48591112345457,46.08795574555794,0.0,0.0,1,16388,0,11.318618668607414,2.2820875486496512,1.0030028802780253
16384,0.0,tokencake-source,3,179.69176669915518,180.65191619098186,180.76163344085217,47.48992342501879,132.2018432741364,132.2869167973598,1,16388,4833017856,2.9030378290675296,0.5853175795513419,3.910595656629242
16384,0.0,tokencake-remote,3,2568.500556051731,2567.3052659258246,2576.221807859838,48.66637506832679,2519.834180983404,2519.9035924548903,1,16388,4833017856,0.20309592500205714,0.04094869658557925,55.89775927442599
16384,0.0,symphony,3,2579.9133079126477,2583.7716311216354,2586.7198118939996,49.58457654962937,2530.3287313630185,2530.3842211142182,1,16388,4833017856,0.2021974903961722,0.040767552005361835,56.146132690066175
16384,0.0,on-return,3,105.17674994965394,100.47696810215712,118.90377569943666,48.743627655009426,56.43312229464451,56.426187977194786,1,16388,2416508928,4.959765314571225,1.0,2.2889403843422187
16384,0.0,agentshift,3,99.05349711577098,99.44685455411673,99.6438767760992,47.019505562881626,52.03399155288935,54.48956601321697,1,16388,2416508928,5.26636627165149,1.0618176340278656,2.155681268599227
16384,0.0,oracle,3,96.51804901659489,96.15182504057884,101.41896083950996,46.98662584026655,49.53142317632834,49.544940081735454,1,16388,2416508928,5.404709291315388,1.0897106916403823,2.100502823273754
16384,25.0,sticky,3,45.629290553430714,45.527406968176365,46.0114935413003,45.629290553430714,0.0,0.0,1,16388,0,11.131396418504542,2.197467574193134,1.0
16384,25.0,reroute,3,507.91772144536174,509.58903320133686,511.01792603731155,507.91772144536174,0.0,0.0,0,0,0,1.0,0.19741167159765524,11.131396418504542
16384,25.0,agentix,3,47.329495660960674,46.12118750810623,50.269272178411484,47.329495660960674,0.0,0.0,1,16388,0,10.731526173102944,2.1185285206262403,1.0372612654483213
16384,25.0,ttl,3,45.4026178146402,45.33524625003338,45.71602679789066,45.4026178146402,0.0,0.0,1,16388,0,11.186969956643827,2.2084384392538063,0.9950322975430642
16384,25.0,tokencake-source,3,149.33306630700827,147.08877634257078,154.77712638676167,48.679676838219166,100.6533894687891,126.6169979547461,1,16388,4833017856,3.401240823657586,0.6714446365044298,3.2727457406365574
16384,25.0,tokencake-remote,3,2553.4207647045455,2555.307309143245,2558.5390655323863,52.16344880561034,2501.257315898935,2527.013961225748,1,16388,4833017856,0.19891657828831533,0.03926845422838218,55.96012416004049
16384,25.0,symphony,3,2577.7708369617662,2575.1385651528835,2585.3243665769696,49.38238921264807,2528.388447749118,2554.3806608766317,1,16388,4833017856,0.19703757764751811,0.038897517570949336,56.49377418970088
16384,25.0,on-return,3,100.26888642460108,99.8038174584508,102.65080723911524,47.830645305415,52.43824111918608,52.43143221984307,1,16388,2416508928,5.065556620370959,1.0,2.197467574193134
16384,25.0,agentshift,3,72.95609079301357,72.90101330727339,73.58065247535706,46.16120457649231,26.794886216521263,52.678011978665985,1,16388,2416508928,6.961964599863141,1.3743730692626837,1.5988872478213065
16384,25.0,oracle,3,74.52423373858134,75.64074359834194,76.02989114820957,47.09026434769233,27.433969390889008,52.90566974629959,1,16388,2416508928,6.815470565280187,1.3454534370165778,1.6332542723037826
16384,50.0,sticky,3,51.219526367882885,46.20675649493933,62.32067383825779,51.219526367882885,0.0,0.0,1,16388,0,10.068021687882554,1.9369828929201334,1.0
16384,50.0,reroute,3,515.6793023149172,515.7636618241668,518.9739372581244,515.6793023149172,0.0,0.0,0,0,0,1.0,0.19238962260593898,10.068021687882554
16384,50.0,agentix,3,45.82081207384666,45.84561847150326,45.91340199112892,45.82081207384666,0.0,0.0,1,16388,0,11.254259341450076,2.1652027074109435,0.8945965596155634
16384,50.0,ttl,3,46.18677372733752,45.59369385242462,47.48805705457926,46.18677372733752,0.0,0.0,1,16388,0,11.16508603435298,2.1480466885120095,0.9017415232542809
16384,50.0,tokencake-source,3,122.21237334112327,121.81275337934494,123.9629527553916,46.670119278132915,75.54225406299035,126.28767980883518,1,16388,4833017856,4.2195343091450805,0.8117946133092335,2.3860504383296353
16384,50.0,tokencake-remote,3,2526.5510476504764,2519.4109715521336,2543.397075496614,48.037486150860786,2478.5135614996157,2528.974292178949,1,16388,4833017856,0.20410405037905902,0.039267501224770726,49.32788775717274
16384,50.0,symphony,3,2535.5327868213258,2544.3315766751766,2544.5402460172772,49.44266565144062,2486.090121169885,2536.794453859329,1,16388,4833017856,0.20338104283060732,0.03912840207538285,49.50324547341436
16384,50.0,on-return,3,99.21134635806084,98.87137170881033,100.9161826223135,46.408514492213726,52.80283186584711,52.795689553022385,1,16388,2416508928,5.197785548175042,1.0,1.9369828929201334
16384,50.0,agentshift,3,48.225173416237034,48.1029711663723,49.30695705115795,46.75908417751392,1.466089238723119,52.488441268603005,1,16388,2416508928,10.693155996848983,2.0572522467002092,0.9415388395015801
16384,50.0,oracle,3,60.67076915254196,61.316367238759995,61.36713270097971,47.78255025545756,12.888218897084394,53.529272166391216,1,16388,2416508928,8.49963350585463,1.6352412824801665,1.1845242128319535
16384,100.0,sticky,3,45.668128256996475,45.65838165581226,46.04349657893181,45.668128256996475,0.0,0.0,1,16388,0,11.296125329927458,2.193570799303023,1.0
16384,100.0,reroute,3,515.8729003742337,517.0843992382288,517.1586014330387,515.8729003742337,0.0,0.0,0,0,0,1.0,0.19418789498479389,11.296125329927458
16384,100.0,agentix,3,46.457599538067974,46.2186885997653,47.19759430736303,46.457599538067974,0.0,0.0,1,16388,0,11.10416606763164,2.1562946342349645,1.0172871390005032
16384,100.0,ttl,3,47.27478884160519,47.372971661388874,48.445784486830235,47.27478884160519,0.0,0.0,1,16388,0,10.912220086327045,2.1190210481746345,1.0351812225709638
16384,100.0,tokencake-source,3,78.38242718329032,78.64740211516619,78.83889134973288,46.05581580350796,32.326611379782356,133.0386009067297,1,16388,4833017856,6.58148667899644,1.2780450440647806,1.7163485821489066
16384,100.0,tokencake-remote,3,2488.1038550908365,2494.558501057327,2499.6980521827936,48.355890127519764,2439.747964963317,2540.8791188771525,1,16388,4833017856,0.20733575864155399,0.04026209452567866,54.482282284246075
16384,100.0,symphony,3,2490.782405870656,2485.922621563077,2505.6959791108966,51.36585235595703,2439.416553514699,2539.79840533187,1,16388,4833017856,0.20711279281495876,0.04021879726115859,54.54093480367376
16384,100.0,on-return,3,100.17627260337274,99.84617587178946,101.00244916975498,46.579006438453995,53.59726616491874,53.59078012406826,1,16388,2416508928,5.149651578839691,1.0,2.193570799303023
16384,100.0,agentshift,3,55.89194409549236,46.35993670672178,75.84876380860806,55.88421908517679,0.0077250103155771885,100.40480302025874,1,16388,2416508928,9.229825670276487,1.7923204179876053,1.2238720137808488
16384,100.0,oracle,3,63.06921535482009,62.78914958238602,64.78617899119854,46.810291397074856,16.258923957745235,54.5855974778533,1,16388,2416508928,8.179472306290679,1.588354509245004,1.3810335076554778
16384,250.0,sticky,3,46.12655999759833,45.79601343721151,47.00825363397598,46.12655999759833,0.0,0.0,1,16388,0,11.156497625418073,2.2109916979648894,1.0
16384,250.0,reroute,3,514.61085708191,514.25008662045,515.6969074159861,514.61085708191,0.0,0.0,0,0,0,1.0,0.19817973096929117,11.156497625418073
16384,250.0,agentix,3,45.60745942095915,45.69693095982075,45.71477137506008,45.60745942095915,0.0,0.0,1,16388,0,11.283480018740484,2.2361570345113613,0.9887461675731681
16384,250.0,ttl,3,46.03463318198919,45.92312406748533,46.52508348226547,46.03463318198919,0.0,0.0,1,16388,0,11.178776097715248,2.2154068396111506,0.9980070741105792
16384,250.0,tokencake-source,3,46.50572563211123,46.255286782979965,47.47790191322565,45.88928787658612,0.6164377555251122,250.84561606248218,1,16388,4833017856,11.065537631920789,2.192965270924629,1.0082201151469488
16384,250.0,tokencake-remote,3,2326.0543160140514,2325.475570745766,2329.900803975761,48.51173205922047,2277.542583954831,2527.906570583582,1,16388,4833017856,0.22123767856107163,0.04384482361750369,50.427656346694015
16384,250.0,symphony,3,2336.0471905519566,2332.465495914221,2354.53365650028,48.043712973594666,2288.003477578362,2538.909014003972,1,16388,4833017856,0.22029129341360557,0.043657269263585534,50.6442967061404
16384,250.0,on-return,3,101.98544121036927,103.86739578098059,106.93524219095707,48.38270445664724,53.602736753722034,53.59080682198206,1,16388,2416508928,5.045924702334743,1.0,2.2109916979648894
16384,250.0,agentshift,3,48.377913112441696,48.35420474410057,49.05757121741772,48.36564231663942,0.01227079580227534,250.7655043154955,1,16388,2416508928,10.637309961796674,2.108099226465826,1.048808172882621
16384,250.0,oracle,3,61.93449286123117,61.574178747832775,68.93351953476667,46.76292991886536,15.171562942365805,55.870218512912594,1,16388,2416508928,8.30895407886739,1.646666283986134,1.3427078209269434
16384,500.0,sticky,3,47.9467756425341,47.143575735390186,50.52085593342781,47.9467756425341,0.0,0.0,1,16388,0,10.75394713571532,2.118141062611132,1.0
16384,500.0,reroute,3,515.6170905878147,514.5203974097967,520.9880452603102,515.6170905878147,0.0,0.0,0,0,0,1.0,0.1969640575576662,10.75394713571532
16384,500.0,agentix,3,46.978059224784374,47.56799340248108,47.741176560521126,46.978059224784374,0.0,0.0,1,16388,0,10.975700126747443,2.1618184315003672,0.979796004949906
16384,500.0,ttl,3,48.44027074674765,49.47458207607269,50.19400641322136,48.44027074674765,0.0,0.0,1,16388,0,10.644389113420345,2.0965620700019203,1.0102925608156175
16384,500.0,tokencake-source,3,48.6897649243474,47.875236719846725,51.97729356586933,47.44603857398033,1.2437263503670692,501.21666491031647,1,16388,4833017856,10.589845553556565,2.0858189491375105,1.015496126107679
16384,500.0,tokencake-remote,3,2078.9523608982563,2077.315913513303,2083.4410013630986,48.0210796619455,2030.931281236311,2531.800038802127,1,16388,4833017856,0.24801775177043076,0.04885058273503409,43.359586396337264
16384,500.0,symphony,3,2103.410937823355,2106.9348752498627,2118.0614028126,50.49812855819861,2052.9128092651567,2553.781875409186,1,16388,4833017856,0.24513378784717355,0.04828254549885942,43.8697057233896
16384,500.0,on-return,3,101.55803430825472,101.70185286551714,103.21156773716211,47.56785618762175,53.99017812063297,53.97988700618347,1,16388,2416508928,5.077068437764209,1.0,2.118141062611132
16384,500.0,agentshift,3,48.085425359507404,48.44529088586569,48.69190603494644,48.07485112299522,0.010574236512184143,501.03559934844577,1,16388,2416508928,10.722939159482081,2.1120336057955815,1.002891742252013
16384,500.0,oracle,3,60.265801226099335,58.17264411598444,67.4787750467658,48.137866581479706,12.127934644619623,51.89242959022522,1,16388,2416508928,8.555716178954842,1.6851685739187177,1.2569312621855826
32768,0.0,sticky,3,51.07385665178299,50.48741027712822,52.50582657754421,51.07385665178299,0.0,0.0,1,32772,0,24.832415009571335,2.439652963904636,1.0
32768,0.0,reroute,3,1268.2872045164306,1266.954435966909,1280.6354565545917,1268.2872045164306,0.0,0.0,0,0,0,1.0,0.09824469198683669,24.832415009571335
32768,0.0,agentix,3,51.7243097225825,50.92026013880968,53.63219603896141,51.7243097225825,0.0,0.0,1,32772,0,24.520137848503847,2.408973390401037,1.0127355385600552
32768,0.0,ttl,3,56.275369599461555,51.46245937794447,66.19833968579769,56.275369599461555,0.0,0.0,1,32772,0,22.537163479217124,2.214156684272671,1.1018429640655887
32768,0.0,tokencake-source,3,292.0434509093563,292.0411042869091,292.69907251000404,51.71863796810309,240.32481294125319,240.39796832948923,1,32772,9664856064,4.3428031019606,0.426657353111598,5.718061451683247
32768,0.0,tokencake-remote,3,5097.375428924958,5087.765038944781,5125.755042769015,54.279474851985775,5043.095954072972,5043.170855070154,1,32772,9664856064,0.24881180956763738,0.02444443959366,99.80400469223247
32768,0.0,symphony,3,5083.918128473063,5075.554966926575,5134.946483187377,55.10693260778984,5028.8111958652735,5028.885871482392,1,32772,9664856064,0.24947042270670008,0.024509144838645698,99.54051762988577
32768,0.0,on-return,3,124.60248575856288,122.66035843640566,129.08472772687674,51.78789887577295,72.81458688278992,72.80751038342714,1,32772,4832428032,10.178666956724593,1.0,2.439652963904636
32768,0.0,agentshift,3,117.90838775535424,116.0271717235446,122.23026063293219,51.42527942856153,66.48310832679272,70.91470807790756,1,32772,4832428032,10.756547762725535,1.0567737217906676,2.3085859475865145
32768,0.0,oracle,3,131.87432320167622,133.9446883648634,140.23482147604227,51.880369894206524,79.99395330746968,80.00773750245571,1,32772,4832428032,9.617393088545608,0.9448578217004953,2.582031823067203
32768,25.0,sticky,3,50.922886158029236,51.08572170138359,51.23310536146164,50.922886158029236,0.0,0.0,1,32772,0,24.798524554327724,2.438806040192936,1.0
32768,25.0,reroute,3,1262.8124427671235,1259.2171048745513,1270.5141818150878,1262.8124427671235,0.0,0.0,0,0,0,1.0,0.0983448041374432,24.798524554327724
32768,25.0,agentix,3,50.96294078975916,51.19772721081972,51.23374983668327,50.96294078975916,0.0,0.0,1,32772,0,24.77903400387918,2.436889245826543,1.0007865742645776
32768,25.0,ttl,3,51.904057152569294,52.380370907485485,52.58193798363209,51.904057152569294,0.0,0.0,1,32772,0,24.329744379233237,2.3927039456897523,1.0192677805318258
32768,25.0,tokencake-source,3,265.6388708079855,264.88733757287264,267.75504648685455,53.82426455616951,211.81460625181595,237.245572420458,1,32772,9664856064,4.7538691868628495,0.4675183340770533,5.216492835532281
32768,25.0,tokencake-remote,3,5093.240343034267,5094.913365319371,5103.905261494219,55.090984950462975,5038.149358083804,5063.7221892053885,1,32772,9664856064,0.24793890680894326,0.024383503228177308,100.01868957757796
32768,25.0,symphony,3,5079.716140714784,5080.599927343428,5080.738078802824,55.29848641405503,5024.41765430073,5050.048670421044,1,32772,9664856064,0.24859901769814816,0.024448421704285156,99.75310757035406
32768,25.0,on-return,3,124.19104234625895,123.69221169501543,130.27962669730186,52.3450868204236,71.84595552583535,71.83941857268412,1,32772,4832428032,10.168305369772618,1.0,2.438806040192936
32768,25.0,agentshift,3,100.73396905014913,100.30114464461803,103.6702673882246,53.088062442839146,47.645906607309975,73.67737591266632,1,32772,4832428032,12.536113236424233,1.2328616008809503,1.9781669235624415
32768,25.0,oracle,3,93.80479870984952,93.68050657212734,94.53404787927866,51.32659338414669,42.478205325702824,69.51107115795214,1,32772,4832428032,13.462130510755287,1.3239305883529269,1.8420950929361042
32768,50.0,sticky,3,53.34224955489238,53.65310702472925,56.033799424767494,53.34224955489238,0.0,0.0,1,32772,0,23.659206368892956,2.3648805735089544,1.0
32768,50.0,reroute,3,1262.0352904001873,1257.8504541888833,1280.1032336428761,1262.0352904001873,0.0,0.0,0,0,0,1.0,0.09995603980268297,23.659206368892956
32768,50.0,agentix,3,52.53058734039465,51.96530185639858,54.6425711363554,52.53058734039465,0.0,0.0,1,32772,0,24.024770220486666,2.4014208884092776,0.9847838772966918
32768,50.0,ttl,3,53.1939280529817,52.29459423571825,56.488629430532455,53.1939280529817,0.0,0.0,1,32772,0,23.725175721995697,2.3714746087934495,0.9972194366913969
32768,50.0,tokencake-source,3,240.67707204570374,239.2125464975834,248.72923363000154,52.53199953585863,188.1450725098451,238.41510651012263,1,32772,9664856064,5.243687234821151,0.5241382099566035,4.511940798410321
32768,50.0,tokencake-remote,3,5038.393583148718,5057.782250456512,5064.695430919528,53.96617203950882,4984.427411109209,5035.3582464158535,1,32772,9664856064,0.2504836649961524,0.02503735518827731,94.45408892933749
32768,50.0,symphony,3,5073.150507484873,5072.00310844928,5082.836770452559,55.18135676781336,5017.96915071706,5068.629703174035,1,32772,9664856064,0.24876756337865272,0.024865820466693066,95.10567232947864
32768,50.0,on-return,3,126.14804971963167,125.70799142122269,130.57284336537123,52.69227332125107,73.45577639838059,73.44713372488816,1,32772,4832428032,10.004397953080556,1.0,2.3648805735089544
32768,50.0,agentshift,3,76.97959585736196,78.71238607913256,80.1710244268179,52.9997485379378,23.979847319424152,74.60240926593542,1,32772,4832428032,16.39441304340769,1.6387206027084835,1.443126161714371
